id,text,created_at,user.screen_name,retweet_count,date
132,Nou of dat nou de waarheid is of niet dan is het nu dus wel meteen exit Ollongren want ik wil geen minister van BZK… https://t.co/8VcDNdFhLw,Mon Mar 29 14:43:13 +0000 2021,geertwilderspvv,562,2021-03-29
133,Testuitslag komt net binnen: negatief. Gelukkig geen #Corona dus! 👍 https://t.co/B0shMZDIGx,Mon Mar 29 08:05:18 +0000 2021,geertwilderspvv,214,2021-03-29
134,RT @Wilderspoezen: Poezenliefde 😻😻 https://t.co/wsRUKcf5is,Sat Mar 27 18:27:52 +0000 2021,geertwilderspvv,88,2021-03-27
135,FUNCTIE ELDERS! https://t.co/LCmBs1FF8T,Sat Mar 27 10:41:52 +0000 2021,geertwilderspvv,980,2021-03-27
136,Nederland ziet na 10 jaar het ware gezicht van Rutte.  Machtspoliticus pur sang. Gaat over politieke lijken.  Wil a… https://t.co/31vtPja0SJ,Sat Mar 27 08:51:22 +0000 2021,geertwilderspvv,795,2021-03-27
137,Wilders: ’Omzigt-verklaring is schandalig rookgordijn’ https://t.co/Y02mt2ridm via @telegraaf,Fri Mar 26 20:44:31 +0000 2021,geertwilderspvv,286,2021-03-26
138,Ontzettend trots.   Meer dan 1 miljoen mensen hebben me hun vertrouwen en stem gegeven!  Geweldig bedankt allemaal!… https://t.co/orbDgYK3tk,Fri Mar 26 17:18:36 +0000 2021,geertwilderspvv,343,2021-03-26
139,Interview op ⁦@NPORadio1⁩ over #Omtzigtgate.  https://t.co/OZRI0pJZxi,Fri Mar 26 16:37:24 +0000 2021,geertwilderspvv,121,2021-03-26
140,"Verkenners sturen nietszeggende brief, passage Omtzigt zou berusten “op een inventarisatie vanuit meerdere invalsho… https://t.co/GpHT7THgJ4",Fri Mar 26 16:23:30 +0000 2021,geertwilderspvv,574,2021-03-26
141,GEFELICITEERD   Fleur Agema @FleurAgemaPVV  met 65.995 voorkeursstemmen!  Martin Bosma @Martinbosma_pvv  met 22.781… https://t.co/nmarKDhDFL,Fri Mar 26 15:19:13 +0000 2021,geertwilderspvv,349,2021-03-26
142,Nooit buigen voor islam.  #Muhammad #Mohammed #islam https://t.co/Jzttbpphy6 https://t.co/jzIoxJkyUy,Fri Mar 26 12:51:30 +0000 2021,geertwilderspvv,266,2021-03-26
143,Mooi al voldoende steun van collega’s voor een extra regeling van werkzaamheden woensdag om een debat aan te vragen… https://t.co/QTEKRN5PCl,Fri Mar 26 09:32:27 +0000 2021,geertwilderspvv,438,2021-03-26
144,Kijken welke collega-fractievoorzitters een debat steunen en wie niet. Rutte en Ollongren mogen hier NIET mee wegko… https://t.co/J4Y2nyM1uW,Fri Mar 26 08:42:35 +0000 2021,geertwilderspvv,376,2021-03-26
145,RT @CIDI_nieuws: PVV-Kamerleden @geertwilderspvv en @r_deroonpvv hebben bij minister van Buitenlandse Zaken Stef Blok Kamervragen ingediend…,Fri Mar 26 08:33:53 +0000 2021,geertwilderspvv,140,2021-03-26
146,Meneer Rutte gaat iemand hier nog verantwoording over afleggen?  Rutte: NEE dat kan niet!  ONACCEPTABEL!! IK WIL EE… https://t.co/CpgVW2QHMo,Fri Mar 26 08:04:04 +0000 2021,geertwilderspvv,535,2021-03-26
147,"Mooi! Zo snel als het weer kan met @FDW_VB op bezoek naar Molenbeek, de Europese jihadhoofdstad. Nooit buigen voor… https://t.co/HV6OuTnefe",Thu Mar 25 20:39:59 +0000 2021,geertwilderspvv,183,2021-03-25
148,Dat is dus de #Ruttedoctrine: ben je lastig dan moet je weg. Of er wordt een proces tegen je georganiseerd en het m… https://t.co/Av8BsEFhL8,Thu Mar 25 19:29:00 +0000 2021,geertwilderspvv,1195,2021-03-25
149,"RT @FDW_VB: Nu het verbod op bezoek aan #jihad-hoofdstad #Molenbeek vernietigd is, gaan we zodra de #corona-maatregelen het toelaten naar d…",Thu Mar 25 18:56:34 +0000 2021,geertwilderspvv,134,2021-03-25
150,"RT @telegraaf: De Belgische Raad van State heeft het verbod vernietigd, melden PVV en Vlaams Belang. https://t.co/u7kAZcfL1P",Thu Mar 25 18:43:09 +0000 2021,geertwilderspvv,95,2021-03-25
151,RT @HLN_BE: Raad van State vernietigt verbod wandeling van Wilders en Dewinter door Molenbeek in 2017 https://t.co/zphac8OM4g,Thu Mar 25 18:20:29 +0000 2021,geertwilderspvv,80,2021-03-25
152,Ik zat maandag een half uur bij de toen nog verkenner #Ollongren die met #Corona besmet blijkt - dus ik laat me as… https://t.co/RnsL2fccIJ,Thu Mar 25 17:20:42 +0000 2021,geertwilderspvv,486,2021-03-25
153,Ollongren moet zich verantwoorden voor de schandalige notities over collega Omtzigt. Ze mag dan zijn afgetreden als… https://t.co/x6WCUonemb,Thu Mar 25 15:19:18 +0000 2021,geertwilderspvv,1270,2021-03-25
154,Ik weet nog wel een goede en betrouwbare PVV-verkenner!   #formatie #binnenhof #PVV https://t.co/1793rRwtmB,Thu Mar 25 12:09:30 +0000 2021,geertwilderspvv,327,2021-03-25
155,Nou die verkenners hebben ons vertrouwen wel verspeeld. Omtzigt andere functie? Schandalig! https://t.co/L7glcAs6dI,Thu Mar 25 11:17:50 +0000 2021,geertwilderspvv,560,2021-03-25
156,"Gisteren #Coronadebat, vandaag stapels #aangiftes tekenen. https://t.co/KbHG0dZ76T",Thu Mar 25 08:33:08 +0000 2021,geertwilderspvv,206,2021-03-25
157,Motie D66/PVV  @Vera_Bergkamp / Wilders aangenomen.  😁  #coronadebat https://t.co/HSHrhZDqPz,Wed Mar 24 21:43:22 +0000 2021,geertwilderspvv,105,2021-03-24
158,"Moties over reserves vaccins, afschaffen avondklok en openen winkels en horeca, openen terrassen tijdens Paasweeken… https://t.co/hPV2xDgXue",Wed Mar 24 21:04:38 +0000 2021,geertwilderspvv,194,2021-03-24
159,"Weg veto, weg soevereiniteit.  Rutte schaft Nederland af.  #Nexit   https://t.co/2qKfYwjVuN via @telegraaf",Wed Mar 24 20:52:35 +0000 2021,geertwilderspvv,687,2021-03-24
160,"Ik zeg tegen Rutte:  Zonder enige bewijslast de #avondklok weer verlengen, is echt onacceptabel!   #coronadebat… https://t.co/GuUvgiuZhL",Wed Mar 24 18:06:11 +0000 2021,geertwilderspvv,263,2021-03-24
161,Verwarde Kaag.   Vrijdag: weg met de avondklok! Zaterdag: sorry Mark! Zondag: verlengen die avondklok!… https://t.co/ndy3iK7Ils,Wed Mar 24 16:41:43 +0000 2021,geertwilderspvv,322,2021-03-24
162,Als niet-moslims klagen interesseert het Rutte niks.  Maar als Aboutaleb gaat zeuren over de ramadan wijzigt Rutte… https://t.co/pkldX8Zpx8,Wed Mar 24 15:34:55 +0000 2021,geertwilderspvv,760,2021-03-24
163,"Mohammed, speciaal voor uitgeverij @blossombooks. https://t.co/rBWURnKxbW https://t.co/TKBENDMvfL",Tue Mar 23 19:49:06 +0000 2021,geertwilderspvv,150,2021-03-23
164,Ramadan-Rutte wie gelooft hem nog?  #persconferentie,Tue Mar 23 18:06:02 +0000 2021,geertwilderspvv,719,2021-03-23
165,Aboutaleb op zijn wenken bediend: geen avondklok tijdens de #Ramadan. Dat Nederlanders al twee maanden vanaf negen… https://t.co/QCXlgC7dDF,Tue Mar 23 13:29:10 +0000 2021,geertwilderspvv,719,2021-03-23
166,"De man zocht me op in Heerlen, zei dat hij me met een bijl wilde vermoorden, het OM eist 4 jaar cel maar het Hof ge… https://t.co/O37Y6XNJNr",Tue Mar 23 12:26:07 +0000 2021,geertwilderspvv,561,2021-03-23
167,Populairste Limburger met 103.000 stemmen. De mooiste provincie van Nederland.  Limburg bedankt! ❤️  @delimburger… https://t.co/SsKYNJNVj1,Tue Mar 23 05:56:37 +0000 2021,geertwilderspvv,154,2021-03-23
168,Nooit hoorde we #aboutaleb over de avondklok. Het maakte hem niets uit. Maar nu het over moslims en de #ramadan gaa… https://t.co/oqe8hLeTH2,Mon Mar 22 18:24:42 +0000 2021,geertwilderspvv,1013,2021-03-22
169,Ontzettend veel sterkte én genezing wens ik je toe beste @ruuddewild! https://t.co/QPRHehLlX5,Mon Mar 22 17:57:19 +0000 2021,geertwilderspvv,147,2021-03-22
170,"Mail aan de collega fractievoorzitters.   D66-leider Kaag eist vrijdag nog dat avondklok verdwijnt, maar biedt daar… https://t.co/9AbNQFsj31",Mon Mar 22 16:40:20 +0000 2021,geertwilderspvv,318,2021-03-22
171,Laten we de avondklok én de ramadan afschaffen! ✅ https://t.co/nVHcacDcla,Mon Mar 22 15:37:42 +0000 2021,geertwilderspvv,777,2021-03-22
172,"""Het was geen echt excuus, maar wel een nederige verklaring voor haar wat onbezonnen optreden"", zegt een betrokkene… https://t.co/i6LJgBMJqG",Mon Mar 22 15:04:49 +0000 2021,geertwilderspvv,456,2021-03-22
173,Mijn boodschap voor de Verkenners van de kabinetsformatie.   Neem de 1 miljoen PVV-stemmers serieus en ga met ons p… https://t.co/UCtqwf5Aud,Mon Mar 22 10:40:31 +0000 2021,geertwilderspvv,497,2021-03-22
174,Ze blijven ons opsluiten met overdreven maatregelen die niet werken. Geef Nederland zijn vrijheid terug!… https://t.co/ryJ38NkD0l,Sun Mar 21 15:53:30 +0000 2021,geertwilderspvv,560,2021-03-21
175,"Sterkte @NadiaBouras want dit kan inderdaad echt niet.   PS: ik kom al bijna 17 jaar niet meer thuis, ook niet norm… https://t.co/1dOVNnDDyE",Sun Mar 21 13:11:22 +0000 2021,geertwilderspvv,347,2021-03-21
176,Moslimbroederschap. Verboden in Egypte.  Maar in Nederland op het pluche.  #StopIslam #PVV #Wilders https://t.co/R0fy3AbP9M,Sun Mar 21 09:41:31 +0000 2021,geertwilderspvv,823,2021-03-21
177,"RT @AlinejadMasih: Many Western female politicians visiting Iran wear compulsory hijab &amp; say  it's the culture of Iran""  No! Compulsion has…",Sun Mar 21 07:44:28 +0000 2021,geertwilderspvv,1798,2021-03-21
178,Goedemorgen Nederland! https://t.co/ZSjAKQWkOW,Sun Mar 21 07:07:19 +0000 2021,geertwilderspvv,109,2021-03-21
179,RT @umarebru: ik heb terecht op @geertwilderspvv gestemd. Mensen met een dubbele nationaliteit moet je geen stemrecht geven.   Tenzij je de…,Sat Mar 20 20:14:05 +0000 2021,geertwilderspvv,267,2021-03-20
180,Een zwarte dag voor Nederland.   #stopislam https://t.co/Wv6WcBI3lg,Sat Mar 20 19:58:33 +0000 2021,geertwilderspvv,522,2021-03-20
181,"Geweldig! PVV nu 2e partij geworden op Urk én in Oss!  En grootste partij in Emmen, Kerkrade, Rucphen, Edam-Volenda… https://t.co/oQ7V7pA1ZI",Sat Mar 20 14:42:04 +0000 2021,geertwilderspvv,281,2021-03-20
182,RT @telegraaf: De Amsterdamse schrijfster Lale Gül is haar ouderlijk huis ontvlucht. „Ik ben verstoten door mijn familie. De pleuris brak u…,Sat Mar 20 07:08:34 +0000 2021,geertwilderspvv,361,2021-03-20
183,https://t.co/Dmx8aL1iD3,Fri Mar 19 20:55:51 +0000 2021,geertwilderspvv,283,2021-03-19
184,Mooie ingezonden brief in de @telegraaf vandaag!  #PVV #Wilders https://t.co/HIX0vUkDfM,Fri Mar 19 07:53:16 +0000 2021,geertwilderspvv,566,2021-03-19
185,"In 2017 werd de PVV de tweede partij en kwam er alleen een VVD-verkenner na de TK-verkiezingen, maar nu D66 tweede… https://t.co/qGuKFP6Cow",Thu Mar 18 22:10:46 +0000 2021,geertwilderspvv,1034,2021-03-18
186,OP ONZE KIEZERS!! 🍾🥂🍾 https://t.co/K5kzL8Rrlp,Thu Mar 18 11:00:59 +0000 2021,geertwilderspvv,377,2021-03-18
187,PVV NR 1 IN #VOLENDAM! 👍 https://t.co/r4H6cCi37H,Thu Mar 18 05:40:49 +0000 2021,geertwilderspvv,198,2021-03-18
188,Keihard de oppositie leiden.  Tegen Rutte en Kaag.  Het zal hard nodig zijn!  #PVV #Wilders #verkiezingsdag #TweedeKamerVerkiezingen,Wed Mar 17 22:43:06 +0000 2021,geertwilderspvv,491,2021-03-17
189,Reactie verkiezingsuitslag. Grootste oppositiepartij met kracht en enthousiasme vooruit!  #verkiezingen2021 #TK2021… https://t.co/XQWX5jVuvY,Wed Mar 17 21:57:29 +0000 2021,geertwilderspvv,158,2021-03-17
190,PVV-STEMMERS BEDANKT! https://t.co/PnBiGwMiGJ,Wed Mar 17 20:18:00 +0000 2021,geertwilderspvv,505,2021-03-17
191,RT @NPORadio1: De winnaar van de meest opvallende marketingbelofte in de verkiezingsprogramma's is.... de Snoetje &amp; Pluisje-wet van @geertw…,Wed Mar 17 17:32:26 +0000 2021,geertwilderspvv,43,2021-03-17
192,Het kan nog tot 21.00 uur vanavond! Ga stemmen en stem PVV dan zetten we Nederlanders weer op 1!  #StemPVV #PVV… https://t.co/xDpVW0yu1t,Wed Mar 17 15:41:25 +0000 2021,geertwilderspvv,474,2021-03-17
193,RT @pointer_kroncrv: #pointercheckt: In het @nos slotdebat zei @geertwilderspvv tegen @sigridkaag dat 10-20 jaar geleden 60% van vrouwen me…,Wed Mar 17 15:23:11 +0000 2021,geertwilderspvv,200,2021-03-17
194,"RT @telegraaf: „Geert is een man van het volk. Reken maar dat hij het hier weer goed doet, ik hoor het om me heen.” https://t.co/KVRnQXwrcs",Wed Mar 17 11:06:37 +0000 2021,geertwilderspvv,140,2021-03-17
195,Ga #stemmen en #StemPVV! 👍 https://t.co/XRW8wAHnNj,Wed Mar 17 10:39:33 +0000 2021,geertwilderspvv,284,2021-03-17
196,Gestemd! #StemPVV https://t.co/Dfuxn5YtLN,Wed Mar 17 08:50:44 +0000 2021,geertwilderspvv,263,2021-03-17
197,Stem vandaag PVV!  #PVV #StemPVV #Wilders https://t.co/5sS55Irj8k,Wed Mar 17 07:58:33 +0000 2021,geertwilderspvv,356,2021-03-17
198,Rutte heeft Nederland 10 jaar afgebroken. Nederlanders interesseren hem helemaal niets. Alleen het behoud van het T… https://t.co/DJPfm8rDjO,Tue Mar 16 21:45:14 +0000 2021,geertwilderspvv,220,2021-03-16
199,"Niet de heer Rutte is de baas, U bent de baas! Stem PVV!   #nederlandkiest #nosdebat #TK2021 #PVV #StemPVV #Wilders https://t.co/KhRTsNxcwe",Tue Mar 16 21:41:47 +0000 2021,geertwilderspvv,260,2021-03-16
200,Wat doet u hier nog meneer Rutte?  #toeslagenaffaire #nederlandkiest #nosslotdebat #nosdebat #Wilders #PVV #StemPVV https://t.co/cAaLqVVsZo,Tue Mar 16 21:38:24 +0000 2021,geertwilderspvv,273,2021-03-16
201,Verraad.  #slotdebat #nederlandkiest #slotdebat #Kaag #Wilders #PVV https://t.co/MfteMikSus,Tue Mar 16 21:34:00 +0000 2021,geertwilderspvv,507,2021-03-16
203,RT @telegraaf: https://t.co/v3zTiyrLgc,Tue Mar 16 21:29:59 +0000 2021,geertwilderspvv,185,2021-03-16
204,PVV 20-24 zetels in laatste peiling @mauricedehond!  GA STEMMEN EN STEM PVV! 👍  #PVV #StemPVV #Wilders https://t.co/WQbR2dETse,Tue Mar 16 18:37:44 +0000 2021,geertwilderspvv,311,2021-03-16
205,Jikkenien (57): Dáárom stem ik op... de PVV’ https://t.co/l2LErb3uRr via @telegraaf,Tue Mar 16 17:50:55 +0000 2021,geertwilderspvv,147,2021-03-16
206,RT @AbbinkStefan: Stem massaal PVV!💪🏻🇳🇱  #StemPVV #PVV #PVV2021 #Wilders #Verkiezingen2021 #TK2021 https://t.co/BLzmyPSrxs,Tue Mar 16 17:26:28 +0000 2021,geertwilderspvv,160,2021-03-16
207,Het gaat om u! Uw toekomst!  Ga #stemmen en #StemPVV https://t.co/VALXnNJoMa,Tue Mar 16 14:39:55 +0000 2021,geertwilderspvv,282,2021-03-16
208,"RT @geertwilderspvv: ""Als je op Thierry of Geert stemt, verscheuren we je stembiljet.""   Een officiële stemmenteller in @Rotterdam. Ongeloo…",Tue Mar 16 13:35:09 +0000 2021,geertwilderspvv,1291,2021-03-16
209,Hoeveel stembiljetten heeft ze al verscheurd? Is dit niet strafbaar? https://t.co/LMCHN6qX5Y,Tue Mar 16 13:29:05 +0000 2021,geertwilderspvv,566,2021-03-16
210,Senator @MeijerMeta van de @SPnl geeft advies ongeldige stem uit te brengen. Ongehoord. https://t.co/tYIl8ZGuOl,Tue Mar 16 13:22:31 +0000 2021,geertwilderspvv,221,2021-03-16
211,"""Als je op Thierry of Geert stemt, verscheuren we je stembiljet.""   Een officiële stemmenteller in @Rotterdam. Onge… https://t.co/2EjUsr4XMb",Tue Mar 16 12:49:45 +0000 2021,geertwilderspvv,1291,2021-03-16
212,Wat een arrogantie.  Wat een minachting voor de kiezer. Eerst de PVV uitsluiten en daarna onze kiezers ridiculisere… https://t.co/SkqsTiGlhh,Tue Mar 16 07:56:24 +0000 2021,geertwilderspvv,716,2021-03-16
213,RT @mehdi_karayusuf: Zo. Dat is dat. https://t.co/Qd48FfQTKM,Tue Mar 16 07:31:51 +0000 2021,geertwilderspvv,170,2021-03-16
214,RT @limburg_pvv: @geertwilderspvv te zien bij het vliegveld Maastricht Aachen Airport! Stem wijs en stem PVV #Wilders #PVV #StemZeWeg https…,Tue Mar 16 07:01:55 +0000 2021,geertwilderspvv,114,2021-03-16
215,Twee keer links maakt nog geen rechts meneer Rutte!  #eenvandaag #PVV #Wilders https://t.co/gbHNUh247q,Mon Mar 15 19:41:46 +0000 2021,geertwilderspvv,191,2021-03-15
216,Kijk naar de dappere schrijfster Gül die wordt opgejaagd en bedreigd omdat ze de islam heeft verlaten. Een bewijs v… https://t.co/cBkIYgN0MI,Mon Mar 15 18:45:39 +0000 2021,geertwilderspvv,365,2021-03-15
217,"Een stem op de VVD betekent dat nog meer Nederlanders zich vreemde in hun eigen straat, wijk en stad zullen voelen.… https://t.co/ezLuofTkC6",Mon Mar 15 18:41:37 +0000 2021,geertwilderspvv,222,2021-03-15
218,De VVD staat voor de afbraak van de zorg!  #eenvandaag #PVV #Wilders https://t.co/4rxxlThtvg,Mon Mar 15 18:38:15 +0000 2021,geertwilderspvv,246,2021-03-15
219,Rutte lijkt met zijn slappe immigratiebeleid wel een undercover GroenLinks activist.  #eenvandaag #PVV #Wilders https://t.co/SDBz88xs0s,Mon Mar 15 18:35:25 +0000 2021,geertwilderspvv,374,2021-03-15
220,RT @4YOU3121: BAM !👊 Wij laten ons niet buitenspel zetten!! https://t.co/8ffSnQRngq,Mon Mar 15 15:36:33 +0000 2021,geertwilderspvv,99,2021-03-15
221,RT @JoeriPool: Ook #Kampen is klaar om op de #PVV te gaan stemmen. Onze posters hangen er mooi bij en de flyers liggen in de brievenbus!  #…,Mon Mar 15 15:31:30 +0000 2021,geertwilderspvv,82,2021-03-15
222,RT @ewmagazinenl: Het uitsluiten van Geert Wilders’ PVV stuit bij bijna de helft van de Brabantse kiezers op onbegrip. Dit blijkt uit een o…,Mon Mar 15 14:39:09 +0000 2021,geertwilderspvv,169,2021-03-15
223,Rutte in alleen geïnteresseerd in zijn eigen machtspositie in het Torentje. De gewone Nederlander interesseert hem… https://t.co/DcUhhlBKTc,Mon Mar 15 14:05:45 +0000 2021,geertwilderspvv,277,2021-03-15
224,Ga stemmen en stem PVV!   👍🙏👍  #StemPVV #PVV2021 #verkiezingen #PVV https://t.co/DPU641gFWr,Mon Mar 15 13:41:44 +0000 2021,geertwilderspvv,309,2021-03-15
225,Deze docent journalistiek wil mij dus dood. Walgelijk. https://t.co/gakplCSHs6,Mon Mar 15 12:32:47 +0000 2021,geertwilderspvv,855,2021-03-15
226,"RT @NPORadio1: Ook al heeft de VVD gezegd niet met de PVV te willen samen werken, de partijen zijn dat wel verplicht aan de kiezers. Dat ze…",Mon Mar 15 12:22:55 +0000 2021,geertwilderspvv,229,2021-03-15
227,Inhoudsloze woorden. Lale Gül wordt bedreigd door moslims die u koestert en de islamitische cultuur van haat en gew… https://t.co/M4oxTRxNJc,Mon Mar 15 08:59:43 +0000 2021,geertwilderspvv,527,2021-03-15
228,De stembussen zijn geopend. Drie dagen lang.   Ga stemmen en zet Nederlanders weer op 1: #StemPVV! https://t.co/GyJzuIIMLK,Mon Mar 15 06:48:36 +0000 2021,geertwilderspvv,460,2021-03-15
229,RT @NOSRadio1: Goedemorgen!  Om half negen spreken @JurgenvandeNOS en @XandervdWulp met lijsttrekker @geertwilderspvv van PVV.  💬 Vragen aa…,Mon Mar 15 05:31:50 +0000 2021,geertwilderspvv,68,2021-03-15
230,Mijn spreekbeurt bij het #Jeugdjournaal: dat ook alle kinderen in de toekomst vrije mensen mogen blijven want niets… https://t.co/qYtjo1eRVg,Sun Mar 14 18:47:20 +0000 2021,geertwilderspvv,277,2021-03-14
231,Nu live op TV het lijsttrekkersdebat #Jeugdjournaal! https://t.co/tVcttjeoMm,Sun Mar 14 18:19:20 +0000 2021,geertwilderspvv,72,2021-03-14
232,Dus het CDA wil in deze crisistijd de WW halveren en 1 miljard euro bezuinigen op de verpleegzorg waardoor ouderen… https://t.co/AcRXLOQms9,Sun Mar 14 11:42:15 +0000 2021,geertwilderspvv,725,2021-03-14
233,PVV op 24 zetels!  Ga allemaal stemmen de komende dagen en help de PVV groter te maken!   Wij zetten Nederlanders w… https://t.co/Xy1T1KUAJA,Sun Mar 14 08:51:37 +0000 2021,geertwilderspvv,515,2021-03-14
234,Vanavond om 19.00 uur op NPO3 het verkiezingsdebat Jeugdjournaal!   #Jeugdjournaal https://t.co/mtlJftox6R,Sun Mar 14 07:48:29 +0000 2021,geertwilderspvv,98,2021-03-14
235,Goedemorgen Nederland!  #goedemorgen https://t.co/LY229Sbgap,Sun Mar 14 06:00:12 +0000 2021,geertwilderspvv,152,2021-03-14
236,De PVV steunt onze boeren! Het CDA jaagt ze weg.  #debatzuiden #debatvanhetzuiden #StemPVV #PVV #Wilders https://t.co/dlPCOXtVsw,Sat Mar 13 19:24:16 +0000 2021,geertwilderspvv,243,2021-03-13
237,"Allemaal sluiten ze de PVV al voor de verkiezingen uit: van de SP tot de VVD.   Schandalig, arrogant en ondemocrati… https://t.co/QRvLghtflr",Sat Mar 13 19:19:40 +0000 2021,geertwilderspvv,482,2021-03-13
238,D66 heeft 4 jaar lang de minister van wonen geleverd.   Bijdrage aan de woningbouw: een hele grote nul.   0.   Kaag… https://t.co/mfHirgMn9U,Sat Mar 13 19:12:07 +0000 2021,geertwilderspvv,551,2021-03-13
239,Onze eigen woningen voor onze eigen mensen!  #debatzuiden #debatvanhetzuiden #PVV #StemPVV #Wilders https://t.co/Ej3jGp222u,Sat Mar 13 19:10:19 +0000 2021,geertwilderspvv,270,2021-03-13
240,Ik ben een jongen uit het zuiden met een zuidelijk hart. Ik hou van Brabant en mijn eigen Limburg. Het zijn de Haag… https://t.co/AaQzihfo6s,Sat Mar 13 19:06:37 +0000 2021,geertwilderspvv,260,2021-03-13
241,"Niks excuses ik meen wat ik zeg en ik heb tenminste nog een ruggengraat in tegenstelling tot u, ik moet uw rotzooi… https://t.co/wjscl5s0bw",Sat Mar 13 15:24:18 +0000 2021,geertwilderspvv,427,2021-03-13
242,Overal in Nederland enthousiasme voor de PVV! Het roer moet om! Wij zetten Nederlanders weer op 1!  #PVV #StemPVV… https://t.co/NlFvcn9ebW,Sat Mar 13 14:41:09 +0000 2021,geertwilderspvv,260,2021-03-13
